"idtitulo","nombre","idtipotitulo","idarea","idcarrera","tipotitulofijo","idtitulopresencial","fecha","esuniversidad","modiuniversidad","idterminal","idsubterminal","id_orientaciondiniece","anio_art_43","resolucion_art_43","en_sicer"
16901,"Técnico/a en Administración - MD","TINT","ADDI",68,"N",1,"2023-05-12",0,0,1,1,0,0,"No Corresponde",True
17826,"Doctor/a en Química","D","QUIM",131,"S",0,"2024-11-05",0,0,1,1,0,0,"No Corresponde",True
16938,"Licenciado/a en Seguridad Pública - Ciclo de Complementación Curricular - MD","CCC","CRIM",39,"S",1,"2023-06-01",0,0,1,1,0,0,"No Corresponde",True
16939,"Especialista en Nutrición Aplicada a la Actividad Física y Deporte","E","NUDI",116,"S",0,"2023-06-01",0,0,1,1,0,0,"No Corresponde",True
16940,"Licenciado/a en Administración en Salud - Ciclo de Complementación Curricular - MD","CCC","ADDI",7,"S",1,"2023-06-01",0,0,1,1,0,0,"No Corresponde",True
16941,"Licenciado/a en Economía Empresarial","G","ECON",45,"S",0,"2023-06-01",0,0,1,1,0,0,"No Corresponde",True
16942,"Licenciado/a en Hidrometeorología","G","NETE",111,"S",0,"2023-06-01",0,0,1,1,0,0,"No Corresponde",True
16943,"Técnico/a Universitario/a en Gestión de Políticas Públicas","P","CSPO",28,"S",0,"2023-06-05",0,0,1,1,0,0,"No Corresponde",True
16944,"Técnico/a Universitario/a en Administración de Recursos Humanos","TINT","RELA",138,"S",0,"2023-06-05",0,0,1,1,0,0,"No Corresponde",True
16945,"Magíster en Cultura Pública","M","ANTR",15,"S",0,"2023-06-05",0,0,1,1,0,0,"No Corresponde",True
16946,"Perito/a Topocartógrafo/a","TI","TOCA",150,"S",0,"2023-06-05",0,0,1,1,0,0,"No Corresponde",True
16948,"Profesor/a Nacional de Música en la Especialidad: Armonía y Contrapunto","G","MUSI",161,"S",0,"2023-06-06",0,0,1,1,0,0,"No Corresponde",True
16949,"Doctor en Ciencias Exactas y Naturales","D","MATE",109,"S",0,"2023-06-07",0,0,1,1,0,0,"No Corresponde",True
16950,"Nivel Polimodal modalidad Humanidades y Ciencias Sociales","SE","SA",1,"S",0,"2023-06-07",0,0,1,1,0,0,"No Corresponde",True
17996,"Licenciado/a en Artes (con orientación en Arte Latinoamericano y Argentino)","G","ARPL",19,"S",0,"2025-03-05",0,0,1,1,0,0,"No Corresponde",True
16952,"Licenciado/a en Recursos Navales para la Defensa Orientación Comando Naval","G","DIRI",137,"S",0,"2023-06-07",0,0,1,1,0,0,"No Corresponde",True
16953,"Magíster en Comunicación Institucional Digital","M","COSO",35,"S",0,"2023-06-07",0,0,1,1,0,0,"No Corresponde",True
16954,"Analista Universitario de Datos - MD","TINT","ESTA",56,"S",1,"2023-06-07",0,0,1,1,0,0,"No Corresponde",True
11178,"Especialista en Bioquímica Clínica: Endocrinología","E","BIOQ",25,"S",0,"2012-11-14",0,0,1,1,0,0,"No Corresponde",True
14221,"Magíster en Comunicación Digital Interactiva - MD","M","COSO",35,"S",1,"2017-10-02",0,0,1,1,0,0,"No Corresponde",True
9093,"Magíster en Contabilidad Superior y Auditoría","M","CONT",37,"S",0,"2011-07-11",0,0,1,1,0,0,"No Corresponde",True
16983,"Licenciado/a en Gestión Educativa - Ciclo de Complementación Curricular - MD","CCC","CSED",29,"N",1,"2023-06-26",0,0,1,1,0,0,"No Corresponde",True
16956,"Técnico/a Universitario/a en Laboratorio de Anatomía Patológica","TI","LABO",103,"S",0,"2023-06-08",0,0,1,1,0,0,"No Corresponde",True
16957,"Licenciado/a en Diseños de Espacios Interiores - Ciclo de Complementación Curricular - MD","CCC","DISE",41,"S",1,"2023-06-09",0,0,1,1,0,0,"No Corresponde",True
16958,"Magíster en Política y Gestión de la Discapacidad e Inclusión Social","M","REHU",136,"S",0,"2023-06-09",0,0,1,1,0,0,"No Corresponde",True
16959,"Magíster en Ergonomía Ocupacional - MD","M","SEIN",70,"S",1,"2023-06-09",0,0,1,1,0,0,"No Corresponde",True
16960,"Técnica/o Universitaria/o en Ciencias del Ambiente","P","EYCA",30,"S",0,"2023-06-09",0,0,1,1,0,0,"No Corresponde",True
16961,"Magíster en Salud Comunitaria","M","SAPU",156,"S",0,"2023-06-09",0,0,1,1,0,0,"No Corresponde",True
16962,"Técnico/a Universitario/a en Laboratorios","P","LABO",103,"S",0,"2023-06-09",0,0,1,1,0,0,"No Corresponde",True
16963,"Magíster en Economía Aplicada - MD","M","ECON",45,"S",1,"2023-06-09",0,0,1,1,0,0,"No Corresponde",True
16955,"Técnico/a Universitario/a en Seguridad Ciudadana  MD","P","CRIM",39,"S",1,"2023-06-08",0,0,1,1,0,0,"No Corresponde",True
16964,"Técnico en Desarrollo de Software","SE","SA",1,"S",0,"2023-06-13",0,0,1,1,0,0,"No Corresponde",True
16966,"Especialista en Prevención y Abordaje de Violencia de Género y Maltrato en la Niñez - MD","E","SESO",151,"S",1,"2023-06-13",0,0,1,1,0,0,"No Corresponde",True
16967,"Magíster en Dirección de Instituciones Educativas - MD","M","ADDI",68,"S",1,"2023-06-13",0,0,1,1,0,0,"No Corresponde",True
16968,"Magíster en Intervención en Poblaciones Vulnerables - MD","M","SESO",151,"S",1,"2023-06-13",0,0,1,1,0,0,"No Corresponde",True
16969,"Magíster en Propiedad Intelectual y Nuevas Tecnologías - MD","M","DERE",40,"S",1,"2023-06-13",0,0,1,1,0,0,"No Corresponde",True
16970,"Magíster en Gestión en Gas y Petróleo - MD","M","IPET",88,"S",1,"2023-06-13",0,0,2,21,0,0,"No Corresponde",True
16971,"Magíster en Prevención y Abordaje de Violencias en las Relaciones Interpersonales - MD","M","SESO",151,"S",1,"2023-06-13",0,0,1,1,0,0,"No Corresponde",True
7491,"Abogado - Ciclo de Complementación Curricular","CCC","DERE",2,"S",0,"2010-12-31",0,0,1,1,0,2017,"3401-E/2017",True
16973,"Profesor en Canto - Orientación Canto de Cámara","G","MUSI",114,"S",0,"2023-06-14",0,0,1,1,0,0,"No Corresponde",True
16974,"Profesor en Canto - Orientación Canto Lírico","G","MUSI",114,"S",0,"2023-06-14",0,0,1,1,0,0,"No Corresponde",True
16975,"Técnico/a Universitario/a en Turismo - MD","P","TURI",152,"S",1,"2023-06-14",0,0,1,1,0,0,"No Corresponde",True
16976,"Técnico/a Universitario/a en Gastronomía - MD","P","TURI",152,"S",1,"2023-06-14",0,0,1,1,0,0,"No Corresponde",True
16977,"Técnico/a Universitario/a en Hotelería -  MD","P","TURI",152,"S",1,"2023-06-14",0,0,1,1,0,0,"No Corresponde",True
16978,"Técnico/a en Traducción Multimedia en Idioma Inglés","TINT","INGL",99,"S",0,"2023-06-14",0,0,1,1,0,0,"No Corresponde",True
16979,"Diplomado/a Superior en Gestión de la Diversidad Lingüística en Contextos de Escolarización (Título Propio) -MD","F","CSED",29,"S",1,"2023-06-14",0,0,1,1,0,0,"No Corresponde",True
16980,"Especialista en Ciencias Ambientales y Desarrollo Sostenible - MD","E","EYCA",30,"S",1,"2023-06-16",0,0,1,1,0,0,"No Corresponde",True
16981,"Técnico/a Universitario/a en Industria Textil - MD","P","DISE",44,"S",1,"2023-06-21",0,0,1,1,0,0,"No Corresponde",True
16982,"Bachiller en Energía y Sustentabilidad","SE","SA",1,"S",0,"2023-06-23",0,0,1,1,0,0,"No Corresponde",True
16984,"Licenciado/a en Historia - Ciclo de Complementación Curricular","CCC","HIST",71,"S",0,"2023-06-26",0,0,1,1,0,0,"No Corresponde",True
15782,"Técnico/a Universitario/a en Comunicación Digital","TINT","COSO",35,"N",0,"2021-05-06",0,0,1,1,0,0,"No Corresponde",True
16972,"Especialista en Ingeniería y Gestión de Mantenimiento - MD","M","INSA",75,"N",1,"2023-06-14",0,0,1,1,0,0,"No Corresponde",True
16947,"Técnico/a Universitario/a en Gestión Deportiva","TI","ADDI",68,"N",0,"2023-06-05",0,0,1,1,0,0,"No Corresponde",True
17827,"Especialista en Calidad para la Industria 4.0","E","CCAL",120,"S",0,"2024-11-05",0,0,1,1,0,0,"No Corresponde",True
16985,"Magíster de la Universidad de Buenos Aires en Derecho Privado - MD","M","DERE",40,"S",1,"2023-06-28",0,0,1,1,0,0,"No Corresponde",True
16986,"Magíster de la Universidad de Buenos Aires en Estudios Histórico-Arqueológicos - MD","M","HIST",16,"S",1,"2023-06-28",0,0,1,1,0,0,"No Corresponde",True
16987,"Magíster de la Universidad de Buenos Aires en Nuevas Tecnologías de la Traducción, Localización y Traducción Audiovisual","M","DERE",18,"S",0,"2023-06-28",0,0,1,1,0,0,"No Corresponde",True
16988,"Martillero/a, Corredor/a Público/a y Corredor/a Inmobiliario/a - MD","P","MAPU",108,"S",1,"2023-06-28",0,0,1,1,0,0,"No Corresponde",True
16989,"Magíster en Derecho del Trabajo y Relaciones Laborales - MD","M","DERE",40,"S",1,"2023-06-28",0,0,1,1,0,0,"No Corresponde",True
16990,"Doctor en Historia y Teoría Comparada de las Artes","D","ARPL",19,"S",0,"2023-06-28",0,0,1,1,0,0,"No Corresponde",True
16991,"Licenciado/a en Música - Ciclo de Complementación Curricular - MD","CCC","MUSI",114,"S",1,"2023-06-28",0,0,1,1,0,0,"No Corresponde",True
16992,"Escribano/a Público/a Nacional - Ciclo de Complementación Curricular - MD","CCC","NOTA",115,"S",1,"2023-06-28",0,0,1,1,0,0,"No Corresponde",True
16993,"Licenciado/a en Psicología - MD","G","PSIC",128,"S",1,"2023-06-28",0,0,1,1,0,0,"No Corresponde",True
16994,"Licenciado/a en Informática - MD","G","INFO",34,"S",1,"2023-06-28",0,0,1,1,0,0,"No Corresponde",True
16995,"Analista Universitario/a en Sistemas - MD","TINT","INFO",34,"S",1,"2023-06-28",0,0,1,1,0,0,"No Corresponde",True
16996,"Ayudante de Gabinete Psicológico - MD","TINT","PSIC",128,"S",1,"2023-06-28",0,0,1,1,0,0,"No Corresponde",True
16997,"Magíster en Gestión del Diseño - MD","M","DISE",42,"S",1,"2023-06-28",0,0,1,1,0,0,"No Corresponde",True
16998,"Ingeniero/a en Informática - MD","G","INFO",84,"S",1,"2023-06-28",0,0,2,14,0,0,"No Corresponde",True
17000,"Licenciado/a en Comercialización - MD","G","COME",31,"S",1,"2023-07-03",0,0,1,1,0,0,"No Corresponde",True
17002,"Técnico/a Universitario/a en Electrónica","P","INCA",79,"N",0,"2023-07-03",0,0,1,1,0,0,"No Corresponde",True
15123,"Licenciado en Periodismo y Comunicaciones - MD","G","COSO",123,"S",1,"2019-06-28",0,0,1,1,0,0,"No Corresponde",True
15820,"Técnico/a Universitario/a en Administración","TINT","ADDI",68,"N",0,"2021-07-07",0,0,1,1,0,0,"No Corresponde",True
6181,"Analista en Gestión Educativa","TINT","CSED",29,"N",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
16999,"Analista Universitario/a en Comercialización - MD","TINT","COME",31,"S",1,"2023-07-03",0,0,1,1,0,0,"No Corresponde",True
17001,"Magíster en Psicoterapia Cognitivo Conductual - MD","M","PSIC",128,"S",1,"2023-07-03",0,0,1,1,0,0,"No Corresponde",True
17436,"Magíster en Gestión de Datos","M","ESTA",56,"S",0,"2023-11-02",0,0,1,1,0,0,"No Corresponde",True
17003,"Especialista en Gestión de Marketing - MD","E","COME",107,"S",1,"2023-07-03",0,0,1,1,0,0,"No Corresponde",True
17004,"Especialización en Liderazgo y Desarrollo Personal - MD","E","PSIC",128,"S",1,"2023-07-03",0,0,1,1,0,0,"No Corresponde",True
17005,"Licenciado en Administración de Recursos Humanos - MD","G","ADDI",138,"S",1,"2023-07-03",0,0,1,1,0,0,"No Corresponde",True
17006,"Magister en Coaching y Cambio Organizacional - MD","M","ADDI",68,"S",1,"2023-07-03",0,0,1,1,0,0,"No Corresponde",True
17007,"Técnico/a Universitario/a en Programación - MD","TI","INFO",34,"S",1,"2023-07-05",0,0,1,1,0,0,"No Corresponde",True
17008,"Licenciado/a en Turismo - Ciclo de Complementación Curricular - MD","CCC","TURI",152,"S",1,"2023-07-05",0,0,1,1,0,0,"No Corresponde",True
17009,"Licenciado/a en Comercio Internacional - Ciclo de Complementación Curricular","CCC","COEX",33,"S",0,"2023-07-05",0,0,1,1,0,0,"No Corresponde",True
17010,"Licenciado/a en Fonoaudiología - Ciclo de Complementación Curricular","CCC","FONO",61,"S",0,"2023-07-05",0,0,1,1,0,0,"No Corresponde",True
17011,"Licenciado/a en Educación Especial: Trastornos Motores y del Desarrollo - Ciclo de Complementación Curricular - MD","CCC","EDES",48,"S",1,"2023-07-06",0,0,1,1,0,0,"No Corresponde",True
17012,"Técnico/a Universitario/a en Psicopedagogía - MD","TINT","PSPE",129,"S",1,"2023-07-06",0,0,1,1,0,0,"No Corresponde",True
17013,"Licenciado/a en Trabajo Social - Ciclo de Complementación Curricular - MD","CCC","SESO",151,"S",1,"2023-07-06",0,0,1,1,0,0,"No Corresponde",True
17014,"Licenciado/a en Lengua Inglesa - Ciclo de Complementación Curricular - MD","CCC","INGL",99,"S",1,"2023-07-06",0,0,1,1,0,0,"No Corresponde",True
17015,"Traductor/a Público/a en Inglés - Ciclo de Complementación Curricular - MD","CCC","INGL",99,"S",1,"2023-07-06",0,0,1,1,0,0,"No Corresponde",True
17016,"Profesor/a de Enseñanza Superior (con el título de base que corresponda)  - Ciclo de Complementación Curricular - MD","CCC","FODO",62,"S",1,"2023-07-06",0,0,1,1,0,0,"No Corresponde",True
17017,"Analista Universitario/a en Relaciones Públicas - MD","TINT","REPU",139,"S",1,"2023-07-06",0,0,1,1,0,0,"No Corresponde",True
17018,"Licenciado/a en Relaciones Públicas - MD","G","REPU",139,"S",1,"2023-07-06",0,0,1,1,0,0,"No Corresponde",True
17019,"Licenciado/a en Periodismo y Comunicaciones - MD","G","COSO",123,"S",1,"2023-07-06",0,0,1,1,0,0,"No Corresponde",True
17020,"Técnico/a Universitario/a en Seguridad Empresarial - MD","TI","SEIN",70,"S",1,"2023-07-06",0,0,1,1,0,0,"No Corresponde",True
17021,"Licenciado/a en Diseño Gráfico - MD","G","DISE",42,"S",1,"2023-07-06",0,0,1,1,0,0,"No Corresponde",True
17022,"Licenciado/a en Administración Hotelera - MD","G","ADDI",8,"S",1,"2023-07-06",0,0,1,1,0,0,"No Corresponde",True
17023,"Licenciado/a en Publicidad - MD","G","COSO",130,"S",1,"2023-07-06",0,0,1,1,0,0,"No Corresponde",True
17024,"Técnico/a Universitario/a en Organización de Eventos - MD","TI","REPU",139,"S",1,"2023-07-06",0,0,1,1,0,0,"No Corresponde",True
17025,"Doctor/a en Ciencia y Tecnología","D","INBA",147,"S",0,"2023-07-06",0,0,1,1,0,0,"No Corresponde",True
17026,"Diseñador/a de Ilustración - MD","P","DISE",42,"S",1,"2023-07-06",0,0,1,1,0,0,"No Corresponde",True
17027,"Ilustrador/a - MD","TINT","DISE",42,"S",1,"2023-07-06",0,0,1,1,0,0,"No Corresponde",True
17031,"Analista Universitario/a de Datos","TINT","ESTA",56,"S",0,"2023-07-07",0,0,1,1,0,0,"No Corresponde",True
17167,"Licenciado/a en Ciencia de Datos","G","ESTA",56,"S",0,"2023-09-05",0,0,1,1,0,0,"No Corresponde",True
16403,"Técnico/a Universitario/a en Diseño Gráfico","P","DISE",42,"N",0,"2022-08-31",0,0,1,1,0,0,"No Corresponde",True
17437,"Licenciado/a en Piano y Música de Cámara","G","MUSI",114,"S",0,"2023-11-02",0,0,1,1,0,0,"No Corresponde",True
17032,"Licenciado/a en Higiene y Seguridad del Trabajo - Ciclo de Complementación Curricular - MD","CCC","SEIN",70,"S",1,"2023-07-07",0,0,1,1,0,0,"No Corresponde",True
17033,"Técnico/a Universitario/a en Traducción Científica y Técnica en Inglés","TINT","INGL",99,"S",0,"2023-07-07",0,0,1,1,0,0,"No Corresponde",True
17034,"Licenciado/a en la Enseñanza del Inglés - Ciclo de Complementación Curricular - MD","CCC","INGL",99,"S",1,"2023-07-10",0,0,1,1,0,0,"No Corresponde",True
1355,"Magíster en Dirección de Empresas","M","ADDI",68,"N",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
13849,"Técnico Universitario en Prevención de la Drogadicción - MD","P","PSIC",128,"N",1,"2017-06-01",0,0,1,1,0,0,"No Corresponde",True
16275,"Técnico/a Universitario/a en Gestión de Operaciones Logísticas - MD","P","TRNS",106,"N",1,"2022-06-07",0,0,1,1,0,0,"No Corresponde",True
14807,"Magíster en Formación y Desarrollo del Rendimiento Deportivo","M","EFIS",49,"S",0,"2018-10-01",0,0,1,1,0,0,"No Corresponde",True
17035,"Magíster en Terapia Ocupacional - MD","M","TERA",149,"S",1,"2023-07-11",0,0,1,1,0,0,"No Corresponde",True
17036,"Especialista en Derecho Procesal de Familias","E","DERE",40,"S",0,"2023-07-12",0,0,1,1,0,0,"No Corresponde",True
17037,"Bachiller Universitario en Ciencias de la Computación","TINT","COMP",34,"S",0,"2023-07-12",0,0,1,1,0,0,"No Corresponde",True
17038,"Médico Especialista en Alergia e Inmunología","E","MEDI",110,"S",0,"2023-07-12",0,0,1,1,0,0,"No Corresponde",True
17039,"Técnico/a Universitario en Ciencias Jurídicas","TINT","DERE",40,"S",0,"2023-07-13",0,0,1,1,0,0,"No Corresponde",True
17828,"Magíster en Neuropsicología Infantil - MD","M","PSIC",128,"S",1,"2024-11-05",0,0,1,1,0,0,"No Corresponde",True
7468,"Enfermero/a Profesional","TINT","ENFE",54,"N",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
16786,"Escribano/a - Ciclo de Complementación Curricular - MD","CCC","NOTA",115,"N",1,"2023-03-16",0,0,1,1,0,0,"No Corresponde",True
446,"Técnico Universitario en Comercio Internacional","TINT","COEX",32,"N",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
5982,"Técnico Universitario en Hotelería","TINT","TURI",152,"N",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
10519,"Magíster en Administración Pública - MD","M","ADDI",9,"S",1,"2012-06-08",0,0,1,1,0,0,"No Corresponde",True
17041,"Magíster de la Universidad de Buenos Aires en Ortopedia y Traumatología de Alta Complejidad con orientación en Columna Vertebral","M","MEDI",110,"S",0,"2023-07-14",0,0,1,1,0,0,"No Corresponde",True
17042,"Licenciado/a en Gestión del Liderazgo y Desarrollo Organizacional","G","ADDI",68,"S",0,"2023-07-14",0,0,1,1,0,0,"No Corresponde",True
17043,"Licenciado/a en Seguridad Pública y Ciudadana - Ciclo de Complementación Curricular","CCC","CRIM",39,"S",0,"2023-07-18",0,0,1,1,0,0,"No Corresponde",True
17044,"Guía de Turismo - MD","P","TURI",152,"S",1,"2023-07-18",0,0,1,1,0,0,"No Corresponde",True
17045,"Técnico/a Universitario/a en Sistemas Digitales","P","INCA",53,"S",0,"2023-07-26",0,0,1,1,0,0,"No Corresponde",True
17046,"Licenciado/a en Gestión del Mantenimiento","G","PROD",120,"S",0,"2023-08-02",0,0,1,1,0,0,"No Corresponde",True
17047,"Bromatólogo/a","P","BROM",27,"S",0,"2023-08-03",0,0,1,1,0,0,"No Corresponde",True
17048,"Licenciado/a en Fonoaudiología","G","FONO",61,"S",0,"2023-08-03",0,0,1,1,0,0,"No Corresponde",True
17049,"Licenciado/a en Protocolo, Ceremonial y Organización de Eventos - Ciclo de Complementación Curricular","CCC","REHU",136,"S",0,"2023-08-03",0,0,1,1,0,0,"No Corresponde",True
17050,"Profesor/a Universitario/a (con el título de base que corresponda) - Ciclo de Complementación Curricular - MD","CCC","FODO",62,"S",1,"2023-08-03",0,0,1,1,0,0,"No Corresponde",True
17051,"Licenciado/a en Arte Interactivo","G","MUSI",114,"S",0,"2023-08-03",0,0,1,1,0,0,"No Corresponde",True
17052,"Técnico/a Universitario/a en en Música y Tecnología","TINT","MUSI",114,"S",0,"2023-08-03",0,0,1,1,0,0,"No Corresponde",True
17053,"Cantante Coral","P","MUSI",114,"S",0,"2023-08-03",0,0,1,1,0,0,"No Corresponde",True
17054,"Magíster en Literatura Infantil y Juvenil - MD","M","LETR",104,"S",1,"2023-08-04",0,0,1,1,0,0,"No Corresponde",True
17055,"Doctor/a en Historia","D","HIST",71,"S",0,"2023-08-08",0,0,1,1,0,0,"No Corresponde",True
17056,"Profesor/a Universitario/a en Artes Visuales","G","ARPL",161,"S",0,"2023-08-09",0,0,1,1,0,0,"No Corresponde",True
17057,"Técnico/a Universitario/a en Cerámica","P","ARPL",19,"S",0,"2023-08-09",0,0,1,1,0,0,"No Corresponde",True
17058,"Licenciado/a en Esterilización - Ciclo de Complementación Curricular - MD","CCC","MEDI",110,"S",1,"2023-08-09",0,0,1,1,0,0,"No Corresponde",True
17059,"Analista Económico/a","TINT","ECON",45,"S",0,"2023-08-09",0,0,1,1,0,0,"No Corresponde",True
17060,"Licenciado/a en Administración Penitenciaria  - Ciclo de Complementación Curricular - MD","CCC","CRIM",39,"S",1,"2023-08-09",0,0,1,1,0,0,"No Corresponde",True
17061,"Técnico/a Universitario/a en Administración de Comunidades Virtuales - MD","TINT","REPU",139,"S",1,"2023-08-09",0,0,1,1,0,0,"No Corresponde",True
17062,"Licenciado/a en Gestión de la Comunicación Estratégica - MD","G","COSO",35,"S",1,"2023-08-09",0,0,1,1,0,0,"No Corresponde",True
17063,"Técnico/a Universitario/a en Comunicación Social - MD","TINT","COSO",35,"S",1,"2023-08-09",0,0,1,1,0,0,"No Corresponde",True
17065,"Licenciado/a en Publicidad y Narrativas Digitales - MD","G","COSO",130,"S",1,"2023-08-09",0,0,1,1,0,0,"No Corresponde",True
17066,"Técnico/a Universitario/a en Publicidad y Narrativas Digitales - MD","TINT","COSO",130,"S",1,"2023-08-09",0,0,1,1,0,0,"No Corresponde",True
17067,"Técnico/a Universitario/a en Diseño","TINT","DISE",42,"S",0,"2023-08-09",0,0,1,1,0,0,"No Corresponde",True
17068,"Técnico/a Universitario/a en Cultivos Protegidos y Ambientes Controlados","P","AGAG",126,"S",0,"2023-08-09",0,0,1,1,0,0,"No Corresponde",True
17069,"Técnico/a Superior Universitario/a en Fotoperiodismo y Fotodocumentalismo","P","COSO",123,"S",0,"2023-08-09",0,0,1,1,0,0,"No Corresponde",True
17070,"Técnico/a Universitario/a en Industrias de Bebidas","TI","TEAL",145,"S",0,"2023-08-09",0,0,1,1,0,0,"No Corresponde",True
17071,"Técnico/a Universitario/a en Automatización y Control","P","ININ",120,"S",0,"2023-08-09",0,0,1,1,0,0,"No Corresponde",True
