"idinstitucion","cuit","nombre","nombre_corto","tipo","jurisdiccion","sigla","idpadreinstitucion","casillacorreo","clasificacion","regimen","observaciones","esuniversidad","modiuniversidad","email","web","cue","facebook","twitter","vigencia_hasta","solo_guia","nivelcpres","en_cpres","idnivel","en_sicer","prefijo","telefono1","telefono2"
926,"","Facultad Regional Rafaela","","UA","N","FRRa",57,"","","PU","",0,0,"utnrafaela@frra.utn.edu.ar","www.frra.utn.edu.ar","078205522","","",9999,0,1,True,2,True,"0380","4421017",""
404,"","Facultad Regional Rosario","","UA","N","FRRo",57,"","","PU","",0,0,"info@frro.utn.edu.ar","www.frro.utn.edu.ar","078205513","","",9999,0,1,True,2,True,"0341","4480102",""
405,"","Facultad Regional San Francisco","","UA","N","FRSFco",57,"","","PU","",0,0,"facultad@frsfco.utn.edu.ar","www.frsfco.utn.edu.ar","071405514","","",9999,0,1,True,2,True,"0356","4435402",""
2506,"","Facultad Regional Reconquista","","UA","N","FRRQ",57,"","","PU","",0,0,"info@frrq.utn.edu.ar","www.frrq.utn.edu.ar","078205529","","",9999,0,1,True,2,True,"03482","42-0048",""
414,"","Facultad Regional La Rioja","","UA","N","FRLR",57,"","","PU","",0,0,"consultas@frlr.utn.edu.ar","www.frlr.utn.edu.ar","074605521","","",9999,0,1,True,2,True,"0380","4421017",""
3370,NULL,"Instituto Nacional Superior del Profesorado Técnico",NULL,"PRE","N","I.N.S.P.T.",57,"",NULL,"PU",NULL,0,0,"sec.direccion@inspt.utn.edu.ar","http://www.inspt.utn.edu.ar","070205502","","",9999,0,1,True,2,True,"011","45524176",""
2141,"","Facultad Regional Venado Tuerto","","UA","N","FRVT",57,"","","PU","",0,0,"webmaster@frvt.utn.edu.ar","www.frvt.utn.edu.ar","078205524","","",9999,0,1,True,2,True,"03462","425534",""
2505,"","Facultad Regional Trenque Lauquen","","UA","N","FRTL",57,"","","PU","",0,0,"decano@frtl.utn.edu.ar","www.frtl.utn.edu.ar","070605528","","",9999,0,1,True,2,True,"02392","412022",""
3381,NULL,"Facultad Regional Tierra del Fuego",NULL,"UA","N","",57,"",NULL,"PU",NULL,0,0,"info@frtdf.edu.ar","www.frtdf.utn.edu.ar","079405531","","",9999,0,1,True,2,True,"02964","426593",""
408,"","Facultad Regional Santa Fé","","UA","N","FRSF",57,"","","PU","",0,0,"postmaster@frsf.utn.edu.ar","www.frsf.utn.edu.ar","078205517","","",9999,0,1,True,2,True,"0342","4601579",""
2503,"","Facultad Regional Santa Cruz","","UA","N","UARG",57,"","","PU","",0,0,"comunicacion@frsc.utn.edu.ar","www.frsc.utn.edu.ar","077805526","","",9999,0,1,True,2,True,"02966","429173",""
406,"","Facultad Regional San Nicolás","","UA","N","FRSN",57,"","","PU","",0,0,"info@frsn.utn.edu.ar","www.frsn.utn.edu.ar/frsn/","070605515","","",9999,0,1,True,2,True,"0336","4420830",""
403,"","Facultad Regional Resistencia","","UA","N","FRRe",57,"","","PU","",0,0,"utn.resistencia@frre.utn.edu.ar","www.frre.utn.edu.ar","072205512","","",9999,0,1,True,2,True,"0362","4432683",""
2502,"","Facultad Regional del Neuquén","","UA","N","FRN",57,"","","PU","",0,0,"pliscovsky@frn.utn.edu.ar","www.frn.utn.edu.ar","075805525","","",9999,0,1,True,2,True,"0299","4960510 int. 3292",""
3692,NULL,"Sede Académica Coronel Suárez",NULL,"UA","P","",2899,"",NULL,"PU",NULL,0,0,"info@upso.edu.ar","www.upso.edu.ar","070605625","","",9999,0,1,False,4,True,"2923","475693",""
4249,NULL,"Subsede Académica Rivera",NULL,"UA","P","",2899,NULL,NULL,"PU",NULL,0,0,"info@upso.edu.ar","www.upso.edu.ar",NULL,NULL,NULL,9999,0,1,False,4,True,"02923","484983",""
335,"","Departamento de Ciencias Sociales","","UA","N","",84,"","","PU","",0,0,"info@unq.edu.ar","http://www.unq.edu.ar/","070603302","","",9999,0,1,True,2,True,"011","43657100",""
2867,"","Artes","","UA","N","",88,"","","PU","",0,0,"arte@unsam.edu.ar","www.unsam.edu.ar","070601840","","",2013,0,1,True,2,True,NULL,NULL,NULL
2982,NULL,"Facultad de Arte, Diseño y Comunicación",NULL,"UA","N","",108,"",NULL,"PR",NULL,0,0,"dec.arte@ucp.edu.ar","http://www.ucp.edu.ar","071809310","","",9999,0,1,True,2,True,"379","4220333",""
4195,NULL,"Rectorado",NULL,"UA","N",NULL,4172,NULL,NULL,"PR",NULL,0,0,NULL,NULL,"075815800",NULL,NULL,9999,0,1,False,1,True,NULL,NULL,NULL
4168,NULL,"Extensión Áulica de Villa de Soto",NULL,"UA","P","",3022,"",NULL,"PU",NULL,0,0,"asist.tugt@upc.edu.ar","www.upc.edu.ar","071414324","","",9999,0,1,False,4,True,"0351","4430362",""
134,"","Escuela de Arqueología","","UA","N","EDA",34,"","","PU","",0,0,"danieloima18@gmail.com","http://www.unca.edu.ar/","071001205","https://www.facebook.com/escueladearqueologia.unca","",9999,0,1,True,2,True,"0383","4383748",""
2918,NULL,"Departamento de Ciencias Económicas y Empresariales Oberá",NULL,"UA","N","0",923,"0",NULL,"PR",NULL,0,0,"obera@ugd.edu.ar","http://www.ugd.edu.ar","075409915","0","0",9999,0,1,True,2,True,"03755","428000",""
3042,NULL,"Dirección de Postgrados",NULL,"UA","N","",923,"",NULL,"PR",NULL,0,0,"direcciondeposgrado@ugd.edu.ar","https://www.ugd.edu.ar/oferta-academica/posgrado","075409922","","",9999,0,1,True,2,True,"0376","4438677",""
323,"","Facultad de Ciencias Económicas","","UA","N","",49,"","","PU","",0,0,"fce-unne@eco.unne.edu.ar","http://www.eco.unne.edu.ar/","072205007","","",9999,0,1,True,2,True,"0362","4426691","4422155"
2642,"","Departamento de Economía y Administración","","UA","N","",2626,"","","PU","",0,0,"eya@unm.edu.ar","www.unm.edu.ar","070603201","","",2022,0,1,True,2,True,NULL,NULL,NULL
3292,NULL,"Instituto de Arquitectura y Urbanismo",NULL,"UA","N","",88,"",NULL,"PU",NULL,0,0,"arquitectura@unsam.edu.ar","www.unsa.edu.ar","070601842","","",2021,0,1,True,2,True,NULL,NULL,NULL
2289,"","Departamento de Psicología y Ciencias Pedagógicas","","UA","N","",62,"","","PR","",0,0,"pedagogicas@caece.edu.ar","www.ucaece.edu.ar","070206303","","",9999,0,1,True,2,True,"011","52522800",""
2935,NULL,"Instituto de Artes Mauricio Kagel",NULL,"UA","N","",88,"",NULL,"PU",NULL,0,0,"alumnos.arte@unsam.edu.ar","www.unsam.edu.ar","070601820","","",2020,0,1,True,2,True,NULL,NULL,NULL
2470,"","Instituto de Estudios en Ciencias Jurídicas","","UA","N","",88,"","","PU","",0,0,"lucas.guillares@unsam.edu.ar","www.unsam.edu.ar","070601845","","",2020,0,1,True,2,True,NULL,NULL,NULL
2936,NULL,"Instituto del Transporte",NULL,"UA","N","",88,"",NULL,"PU",NULL,0,0,"itransporte@unsam.edu.ar","www.unsam.edu.ar","070601835","","",2021,0,1,True,2,True,NULL,NULL,NULL
723,"","Instituto de Tecnología","","UA","N","IT",88,"","","PU","",0,0,"institucional@unsam.edu.ar","www.unsam.edu.ar","070601843","","",2021,0,1,True,2,True,NULL,NULL,NULL
2461,"","Instituto de Investigación e Ingeniería Ambiental","","UA","N","3IA",88,"","","PU","",0,0,"info3ia@unsam.edu.ar","www.unsam.edu.ar","070601846","","",2021,0,1,True,2,True,NULL,NULL,NULL
660,"","Departamento de Filosofía","","UA","N","",62,"","","PR","",0,0,"info@caece.edu.ar","www.caece.edu.ar","070206313","","",2018,0,1,True,2,True,NULL,NULL,NULL
4099,NULL,"Departamento de Posgrado",NULL,"UA","N","",4097,"",NULL,"PR",NULL,0,0,"cias@cias.org.ar","https://cias.ar",NULL,"","",9999,0,1,False,2,True,"011","37540800",""
4132,NULL,"Centro Formador Sanatorio del Salvador",NULL,"UA","N","",2854,"",NULL,"PR",NULL,0,0,"docencia@hospitalprivado.com.ar","https://hospitalprivado.com.ar/departamento-docencia-e-investigacion.html",NULL,"","",2021,0,1,False,4,True,"0351","4688200",""
3649,NULL,"Rectorado",NULL,"UA","N","",85,"",NULL,"PU",NULL,0,0,"rector@unf.edu.ar","www.unf.edu.ar","073401706","","",9999,0,2,True,1,True,"0370","4430385",""
4167,NULL,"Villa Dolores",NULL,"UA","N","",112,"",NULL,"PR",NULL,0,0,"villadolores@ucongreso.edu.ar","https://www.ucongreso.edu.ar/sedes/localizacion-villa-dolores/",NULL,"","",9999,0,1,False,3,True,"03544","433876",""
92,"","Universidad Adventista del Plata","Adventista del Plata","U","N","UAP",0,"","","PR","",0,0,"informes@uap.edu.ar","https://uap.edu.ar/",NULL,"","",9999,0,1,True,1,True,"343","4918000",""
2720,"","Facultad de Humanidades","","UA","N","",81,"","","PR","",0,0,"info@udemm.edu.ar","www.udemm.edu.ar","070207904","","",9999,0,1,True,2,True,"11","49539000","49539000"
3369,NULL,"Rectorado",NULL,"UA","N","",49,"",NULL,"PU",NULL,0,0,"webmaster@unne.edu.ar","http://www.unne.edu.ar/","071805075","","",9999,0,1,True,1,True,"0379","4422407",""
519,"","Unidad Académica Bernal - Facultad de Arquitectura y Diseño","","UA","N","",69,"1876","","PR","",0,0,"infobernal@ucalp.edu.ar","www.ucalp.edu.ar","070606802","","",9999,0,1,True,3,True,"11","43649000",""
4098,NULL,"Rectorado",NULL,"UA","N","",4097,"",NULL,"PR",NULL,0,0,"cias@cias.org.ar","https://cias.ar",NULL,"","",9999,0,1,False,1,True,"011","37540800",""
2657,"","Facultad de Arquitectura - Rosario","","UA","N","",740,"","","PR","",0,0,"uairosario@uai.edu.ar","www.uai.edu.ar","078209714","","",9999,0,1,True,2,True,"0341","440-8010",""
2106,"","Departamento de Administración y Comercialización","","UA","N","UGD",923,"3300","","PR","",0,0,"secretariaacademica@ugd.edu.ar","http://www.dachary.edu.ar/",NULL,"","",2013,0,1,True,2,True,"0376","4438677",""
3464,NULL,"Departamento de Estudios Históricos y Sociales",NULL,"UA","N","",100,"",NULL,"PR",NULL,0,0,"dehys@utdt.edu","www.utdt.edu","070213108","","",9999,0,1,False,2,True,"011","51697266",""
2628,"","Escuela de Arquitectura y Estudios Urbanos","","UA","N","",100,"","","PR","",0,0,"eaeu_coordinacion@utdt.edu","www.utdt.edu","070213103","","",9999,0,1,True,2,True,"011","51697330",""
3462,NULL,"Rectorado",NULL,"UA","N","",100,"",NULL,"PR",NULL,0,0,"rectorado@utdt.edu","www.utdt.edu","070213109","","",9999,0,1,False,1,True,"011","51697820",""
4137,NULL,"Facultad de Agronomía, Zootecnia y Veterinaria",NULL,"UA","N","",58,"",NULL,"PU",NULL,0,0,"decanatofaz@gmail.com","faz.unt.edu.ar",NULL,"","",9999,0,1,False,2,True,"0381","4533111",""
4169,NULL,"Educación a Distancia",NULL,"UA","N","",112,"",NULL,"PR",NULL,0,0,"secdistancia@ucongreso.edu.ar","https://www.ucongreso.edu.ar/educacion-a-distancia/",NULL,"","",9999,0,1,False,3,True,"0261","4230630",""
513,"","Facultad de Arquitectura y Diseño","","UA","N","",69,"","","PR","",0,0,"alumnos.arquitectura@ucalpvirtual.edu.ar","www.ucalp.edu.ar","070606814","","",9999,0,1,True,2,True,"221","4393202",""
3640,NULL,"Rectorado",NULL,"UA","N","",57,"",NULL,"PU",NULL,0,0,"mralmandoz@rec.utn.edu.ar","www.utn.edu.ar","070205532","","",9999,0,2,True,1,True,"011","53715700",""
3573,NULL,"Facultad de Ciencias de la Salud",NULL,"UA","N","",35,"",NULL,"PU",NULL,0,0,"divisionalumnosescs@gmail.com","divisionalumnosescs@gmail.com","070604618","","",9999,0,1,False,2,True,"02284","426382",""
3614,NULL,"Rectorado",NULL,"UA","N","",2900,"",NULL,"PU",NULL,0,0,"rectorado@unipe.edu.ar","https://unipe.edu.ar","070214501","","",9999,0,2,True,1,True,"011","43077500",""
4131,NULL,"Centro Formador Hospital Privado Universitario",NULL,"UA","N","",2854,"",NULL,"PR",NULL,0,0,"docencia@hospitalprivado.com.ar","https://hospitalprivado.com.ar/departamento-docencia-e-investigacion.html",NULL,"","",2021,0,1,False,4,True,"0351","4688200",""
55,"","Universidad Nacional de Santiago del Estero","Santiago del Estero","U","N","UNSE",0,"","","PU","",0,0,"mpelaez@unse.edu.ar","www.unse.edu.ar",NULL,"","",9999,0,1,True,1,True,"0385","4509500",""
916,"","Escuela para la Innovación Educativa","","UA","N","EIE",55,"","","PU","",0,0,"direccion@eie.unse.edu.ar","http://www.eie.unse.edu.ar","078604005","","",9999,0,1,True,2,True,"0385","4509500",""
3184,NULL,"Escuela Preuniversitaria Fray Mamerto Esquiú",NULL,"PRE","N","ESCFME",34,"",NULL,"PU",NULL,0,0,"escpfme@hotmail.com","https://www.unca.edu.ar/pagina-28-escuela-preuniversitaria.html","071001210","https://es-la.facebook.com/escuelapreuniversitaria.fraymamertoesquiu","",9999,0,1,True,2,True,"0383","4424099",""
4038,NULL,"Jardín Maternal Azul",NULL,"PRE","N","",35,"",NULL,"PU",NULL,0,0,"ccarpi@fch.unicen.edu.ar","https://www.unicen.edu.ar/","070604619","","",9999,0,1,False,1,True,"(02281)","669-000",""
4175,NULL,"Instituto Universitario de Ciencias Empresariales","Ciencias Empresariales","IU","N","IUCE",0,"",NULL,"PR",NULL,0,0,"","https://i-uce.edu.ar/","","","",9999,0,1,False,1,False,NULL,NULL,NULL
732,"","Departamento de Ciencias de la Computación","","UA","N","",56,"8000","","PU","",0,0,"dcic@cs.uns.edu.ar","www.uns.edu.ar","070605312","","",2013,0,1,True,2,True,NULL,NULL,NULL
4192,NULL,"Instituto Universitario de Seguridad","Instituto de Seguridad","IU","P","IUSE",0,"",NULL,"PU",NULL,0,0,"info@iuse.edu.ar","https://iuse.edu.ar/","","","",9999,0,1,False,1,False,"54911","31314873",""
4174,NULL,"Universidad de la Integración Sudamericana","Integración Sudamericana","U","N","UNISUD",0,"",NULL,"PR",NULL,0,0,"academica@unisud.edu.ar","","","","",9999,0,1,False,1,False,"","",""
4173,NULL,"Instituto Universitario del Agua y el Saneamiento","Agua y Saneamiento","IU","N","IUAS",0,"",NULL,"PR",NULL,0,0,"","https://www.aysa.com.ar/lobuenodelagua/nivel_superior","","","",9999,0,1,False,1,False,NULL,NULL,NULL
4126,NULL,"Escuela Preuniversitaria de Ciencias Sociales y Humanísticas",NULL,"PRE","N","",51,"",NULL,"PU",NULL,0,0,"escuelamediasyh@unr.edu.ar","https://unr.edu.ar/escuela-media-preuniversitaria-en-ciencias-sociales-y-humanisticas/",NULL,"","",9999,0,1,False,2,True,"0341","7690250",""
3722,NULL,"Sede Médanos",NULL,"UA","N","",56,"",NULL,"PU",NULL,0,0,"Secac@uns.edu.ar","www.uns.edu.ar",NULL,"","",9999,0,1,False,4,True,"0291","155735258",""
924,"","Instituto Universitario Escuela Superior de Economía y Administración de Empresas","ESEADE","IU","N","ESEADE",0,"","","PR","",0,0,"pin@eseade.edu.ar","www.eseade.edu.ar",NULL,"","",9999,0,1,True,1,True,"011","47735825","47774295"
4189,NULL,"Universidad Nacional de Pilar","Pilar","U","N","UNPI",0,"1629",NULL,"PU",NULL,0,0,"nodisponible@nodisponible.com","","","","",9999,0,1,False,1,False,NULL,NULL,NULL
3623,NULL,"Rectorado",NULL,"UA","N","",924,"",NULL,"PR",NULL,0,0,"pin@eseade.edu.ar","www.eseade.edu.ar","070211002","","",9999,0,2,True,1,True,"11","47735825","47774295"
4172,NULL,"Universidad Patagonia Argentina","Patagonia Argentina","U","N","UPatagonia",0,"",NULL,"PR",NULL,0,0,"mbain@upatagonia.edu.ar","upatagonia.edu.ar","","","",9999,0,1,False,1,False,"02966","535172",""
4182,NULL,"Departamento de Innovación Educativa",NULL,"UA","N","",62,"",NULL,"PR",NULL,0,0,"informes@caece.edu.ar","http://www.ucaece.edu.ar","070206321","","",9999,0,1,False,2,True,"011","52522800",""
3107,"","Área transdepartamental de Formación Docente","","UA","N","",3101,"","","PU","",0,0,"formaciondocente.estudiantes@una.edu.ar","formaciondocente.una.edu.ar","070213009","","",9999,0,1,True,2,True,"011","43621699",""
4191,NULL,"Universidad Nacional de Ezeiza","Nacional de Ezeiza","U","N","UNEz",0,"",NULL,"PU",NULL,0,0,"comunicacion@upe.edu.ar","https://web.upe.edu.ar/","","","",2023,0,1,False,1,False,"","",""
4180,NULL,"Vicerrectorado de Tecnología y Educación Digital",NULL,"UA","N","",70,"",NULL,"PR",NULL,0,0,"tecnologia@ucasal.edu.ar","https://www.ucasal.edu.ar/","076606936","","",9999,0,1,False,2,True,"0387","4268800",""
387,"","Departamento de Geología","","UA","N","",56,"8000","","PU","",0,0,"administracion.geologia@uns.edu.ar","www.uns.edu.ar","070605307","","",9999,0,1,True,2,True,"0291","4595147",""
917,"","Delegación Académica Capital Federal","","UA","N","",46,"","","PU","",0,0,"secunluba@unlu.edu.ar","http://www.unlu.edu.ar/","070202909","","",9999,0,1,True,2,True,"011","49627045","49627026"
4087,NULL,"Centro Formador Hospital Interdisciplinario Psicoasistencial José T. Borda",NULL,"UA","N","",98,"",NULL,"PR",NULL,0,0,"informes@maimonides.edu","www.maimonides.edu","070208705","","",9999,0,1,False,4,True,"011","49051100",""
3180,NULL,"Universidad Nacional Raúl Scalabrini Ortiz","Scalabrini Ortiz","U","N","UNSO",0,"",NULL,"PU",NULL,0,0,"rectorado@unsanisidro.edu.ar","https://unso.edu.ar/","","https://www.facebook.com/unsanisidro/","https://twitter.com/unsanisidro",9999,0,1,True,1,True,"11","4719-4718",""
3109,"","Área Transdepartamental de Crítica de Artes","","UA","N","",3101,"","","PU","",0,0,"critica.alumnos@una.edu.ar","criticadeartes.una.edu.ar","070213007","","",9999,0,1,True,2,True,"011","43717160",""
3104,"","Departamento de Artes Musicales y Sonoras","","UA","N","",3101,"","","PU","",0,0,"cino.musica@una.edu.ar","musicalesysonoras.una.edu.ar","070213002","","",9999,0,1,True,2,True,"011","49645593",""
3105,"","Departamento de Artes del Movimiento","","UA","N","",3101,"","","PU","",0,0,"cino.movimiento@una.edu.ar","movimiento.una.edu.ar","070213004","","",9999,0,1,True,2,True,"011","48662168",""
3106,"","Departamento de Artes Dramáticas","","UA","N","",3101,"","","PU","",0,0,"cino.dramaticas@una.edu.ar","dramaticas.una.edu.ar","070213001","","",9999,0,1,True,2,True,"011","49626044",""
3103,"","Departamento de Artes Visuales","","UA","N","",3101,"","","PU","",0,0,"visuales.ingreso@una.edu.ar","visuales.una.edu.ar","070213003","","",9999,0,1,True,2,True,"011","48120946",""
3108,"","Departamento de Artes Audiovisuales","","UA","N","",3101,"","","PU","",0,0,"audiovisuales.alumnos@una.edu.ar","audiovisuales.una.edu.ar","070213000","","",9999,0,1,True,2,True,"011","48644141",""
2213,"","Departamento de Informática","","UA","N","S",64,"E.Ma","","PR","",0,0,"informes@itba.edu.ar","http://www.itba.edu.ar","070212204","","",2024,0,1,True,2,True,"","08102224822",""
3657,NULL,"Rectorado",NULL,"UA","N","",98,"",NULL,"PR",NULL,0,0,"informes@maimonides.edu","www.maimonides.edu","070208706","","",9999,0,2,True,1,True,"011","49051100",""
4097,NULL,"Instituto Universitario CIAS","IUCIAS","IU","N","IUCIAS",0,"",NULL,"PR",NULL,0,0,"cias@cias.org.ar","https://cias.ar/","","https://www.facebook.com/InstitutoUniversitarioCIAS/","",9999,0,1,False,1,False,"011","37540800",""
4188,NULL,"Universidad Nacional Madres de Plaza de Mayo","Nacional Madres de Plaza de Mayo","U","N","UNMa",0,"",NULL,"PU",NULL,0,0,"academica@unma.net.ar","https://unma.net.ar/","","","",9999,0,1,False,1,False,"011","3853-4688",""
4305,NULL,"Instituto de Educacion Superior Sisaiani",NULL,"UA","N","",55,NULL,NULL,"PU",NULL,0,0,"areagestion@eie.unse.edu.ar","www.eie.unse.edu.ar",NULL,NULL,NULL,9999,0,1,False,3,True,"0385","4509500",""
3094,NULL,"Facultad de la Armada",NULL,"UA","N","",3074,"",NULL,"PU",NULL,0,0,"gestion@fa.undef.edu.ar","https://fadara.armada.mil.ar/","070213401","","",9999,0,1,True,2,True,"(011)","4317-2000","4317-8042"
4304,NULL,"Facultad de Psicología Convenio Bella Vista",NULL,"UA","N","",58,NULL,NULL,"PU",NULL,0,0,"deunt@herrera.unt.edu.ar","www.psicologia.unt.edu.ar",NULL,NULL,NULL,9999,0,1,False,4,True,"0381","4847337",""
4202,NULL,"Rectorado",NULL,"UA","P","IUSE",4192,"",NULL,"PU",NULL,0,0,"info@iuse.edu.ar","https://iuse.edu.ar/","070216300","","",9999,0,1,False,1,True,"54119","31314873",""
4215,NULL,"Facultad de Humanidades - Extensión Áulica Mercedes",NULL,"UA","N","",49,NULL,NULL,"PU",NULL,0,0,"academica@hum.unne.edu.ar","https://hum.unne.edu.ar/","071805089",NULL,NULL,9999,0,1,False,4,True,"03773","421559","420100"
4211,NULL,"Departamento de Arquitectura y Urbanismo",NULL,"UA","N","UNLAM",86,NULL,NULL,"PU",NULL,0,0,"webmaster@unlm.edu.ar","http://www.unlam.edu.ar","070602113",NULL,NULL,9999,0,1,False,2,True,"011","44804900","44808900"
4026,NULL,"Escuela Superior de Ciencias del Comportamiento y Humanidades",NULL,"UA","N","",76,"1708",NULL,"PR",NULL,0,0,"infocarreras@unimoron.edu.ar","www.unimoron.edu.ar","070607537","","",9999,0,1,False,2,True,"11","56272000",NULL
4313,NULL,"Sede Regional Mina Clavero",NULL,"UA","P","UPC",3022,NULL,NULL,"PU",NULL,0,0,"sedemclavero@upc.edu.ar","www.upc.edu.ar",NULL,NULL,NULL,9999,0,1,False,2,True,"3544","476245",""
3494,NULL,"Facultad de Medicina - Centro Formador Hospital Italiano de Rosario",NULL,"UA","N","",2113,"",NULL,"PR",NULL,0,0,"especializacionesmedicas@iunir.edu.ar","https://iunir.edu.ar/","078211110","","",9999,0,1,False,4,True,"0341","421-1477","425-6344"
4212,NULL,"Departamento de Odontología",NULL,"UA","N","UNLAM",86,NULL,NULL,"PU",NULL,0,0,"webmaster@unlm.edu.ar","http://www.unlam.edu.ar","070602114",NULL,NULL,9999,0,1,False,2,True,"011","44808900","44808900"
3153,NULL,"Instituto Universitario Patagónico de las Artes","Patagónico de las Artes","IU","P","IUPA",0,"",NULL,"PU",NULL,0,0,"jquilaman@iupa.edu.ar","http://iupa.edu.ar/sitio/","","https://www.facebook.com/iupa.institucional.oficia","https://twitter.com/iupainst",9999,0,1,True,1,True,"0298","4432889",""
766,"","Departamento de Economía","","UA","N","",100,"","","PR","",0,0,"economia@utdt.edu","www.utdt.edu","070213101","","",9999,0,1,True,2,True,"011","51697331",""
3664,NULL,"Rectorado",NULL,"UA","N","",68,"",NULL,"PR",NULL,0,0,"pasantias@uccuyo.edu.ar","http://www.uccuyo.edu.ar","075006700","","",9999,0,2,True,1,True,"264","4292300",""
3268,NULL,"Departamento de Arte Dramático",NULL,"UA","P","",3153,"",NULL,"PU",NULL,0,0,"ivescovi@iupa.edu.ar","www.iupa.edu.ar","076214400","","",9999,0,1,True,2,True,"298","4432889",""
3147,NULL,"Facultad de Ciencias Agrarias - Delegación General Alvear",NULL,"UA","N","",38,"",NULL,"PU",NULL,0,0,"alumnos@fca.uncu.edu.ar","www.uncu.edu.ar","075001571","","",2022,0,1,True,4,True,NULL,NULL,NULL
4208,NULL,"INSTITUTO DE DISEÑO, ESTRATEGIA & CREATIVIDAD",NULL,"UA","N",NULL,2417,NULL,NULL,"PR",NULL,0,0,NULL,NULL,NULL,NULL,NULL,9999,0,1,False,2,True,NULL,NULL,NULL
4209,NULL,"INSTITUTO DE EDUCACIÓN Y GESTIÓN DEPORTIVA",NULL,"UA","N",NULL,2417,NULL,NULL,"PR",NULL,0,0,NULL,NULL,NULL,NULL,NULL,9999,0,1,False,2,True,NULL,NULL,NULL
